tool,case,targetClass,budgetSec,run,seed,measurementScope,generatedTestFiles,testsExecuted,testFailures,testSkipped,lineCoveragePct,branchCoveragePct,instructionCoveragePct,mutationScorePct,mutationsTotal,mutationsKilled,mutationsSurvived,mutationsTimedOut,mutationsNoCoverage,generationElapsedSec,analysisElapsedSec,status,error,generationBudgetKind,generationStopReason,generationTargetTests,sourceDir,preparedDir,buildDir
EvoSuite,LruCache,com.viktor.lab4.LruCache,120,8,808,class-family,2,7,0,0,100.0,100.0,100.0,88.89,9,8,1,0,0,,9.12,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\LruCache\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\LruCache\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\LruCache\120\run8-seed808\class-family-v1
EvoSuite,LruCache,com.viktor.lab4.LruCache,120,9,909,class-family,2,9,0,0,100.0,100.0,100.0,88.89,9,8,1,0,0,,9.309,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\LruCache\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\LruCache\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\LruCache\120\run9-seed909\class-family-v1
EvoSuite,LruCache,com.viktor.lab4.LruCache,120,10,10010,class-family,2,8,0,0,100.0,100.0,100.0,77.78,9,7,2,0,0,,8.711,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\LruCache\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\LruCache\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\LruCache\120\run10-seed10010\class-family-v1
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,1,101,class-family,2,23,0,0,97.92,97.62,99.15,82.98,47,39,8,0,0,,8.886,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\PricingEngine\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\PricingEngine\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\PricingEngine\120\run1-seed101\class-family-v1
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,2,202,class-family,2,23,0,0,97.92,97.62,99.15,76.6,47,36,11,0,0,,9.27,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\PricingEngine\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\PricingEngine\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\PricingEngine\120\run2-seed202\class-family-v1
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,3,303,class-family,2,23,0,0,97.92,97.62,99.15,82.98,47,39,8,0,0,,9.104,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\PricingEngine\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\PricingEngine\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\PricingEngine\120\run3-seed303\class-family-v1
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,4,404,class-family,2,23,0,0,97.92,97.62,99.15,76.6,47,36,11,0,0,,9.446,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\PricingEngine\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\PricingEngine\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\PricingEngine\120\run4-seed404\class-family-v1
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,5,505,class-family,2,24,0,0,97.92,97.62,99.15,57.45,47,27,20,0,0,,10.482,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\PricingEngine\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\PricingEngine\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\PricingEngine\120\run5-seed505\class-family-v1
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,6,606,class-family,2,24,0,0,97.92,97.62,99.15,76.6,47,36,11,0,0,,10.397,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\PricingEngine\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\PricingEngine\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\PricingEngine\120\run6-seed606\class-family-v1
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,7,707,class-family,2,25,0,0,97.92,97.62,99.15,80.85,47,38,9,0,0,,9.571,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\PricingEngine\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\PricingEngine\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\PricingEngine\120\run7-seed707\class-family-v1
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,8,808,class-family,2,23,0,0,97.92,97.62,99.15,82.98,47,39,8,0,0,,10.233,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\PricingEngine\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\PricingEngine\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\PricingEngine\120\run8-seed808\class-family-v1
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,9,909,class-family,2,24,0,0,97.92,97.62,99.15,82.98,47,39,8,0,0,,9.742,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\PricingEngine\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\PricingEngine\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\PricingEngine\120\run9-seed909\class-family-v1
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,10,10010,class-family,2,25,0,0,97.92,97.62,99.15,85.11,47,40,7,0,0,,9.813,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\PricingEngine\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\PricingEngine\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\PricingEngine\120\run10-seed10010\class-family-v1
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,1,101,class-family,2,16,0,0,83.67,76.71,84.34,76.19,63,48,14,1,1,,14.204,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\SimpleJsonParser\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\SimpleJsonParser\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\SimpleJsonParser\120\run1-seed101\class-family-v1
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,2,202,class-family,2,16,0,0,82.65,76.71,84.1,71.43,63,45,17,0,1,,9.647,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\SimpleJsonParser\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\SimpleJsonParser\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\SimpleJsonParser\120\run2-seed202\class-family-v1
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,3,303,class-family,2,17,0,0,83.67,76.71,84.34,74.6,63,47,15,1,1,,13.87,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\SimpleJsonParser\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\SimpleJsonParser\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\SimpleJsonParser\120\run3-seed303\class-family-v1
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,4,404,class-family,2,17,0,0,80.61,73.97,79.76,73.02,63,46,15,1,2,,14.335,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\SimpleJsonParser\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\SimpleJsonParser\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\SimpleJsonParser\120\run4-seed404\class-family-v1
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,5,505,class-family,2,17,0,0,84.69,78.08,84.82,71.43,63,45,18,0,0,,10.877,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\SimpleJsonParser\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\SimpleJsonParser\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\SimpleJsonParser\120\run5-seed505\class-family-v1
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,6,606,class-family,2,16,0,0,79.59,72.6,79.28,73.02,63,46,14,1,3,,14.61,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\SimpleJsonParser\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\SimpleJsonParser\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\SimpleJsonParser\120\run6-seed606\class-family-v1
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,7,707,class-family,2,15,0,0,81.63,75.34,83.61,69.84,63,44,17,0,2,,10.067,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\SimpleJsonParser\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\SimpleJsonParser\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\SimpleJsonParser\120\run7-seed707\class-family-v1
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,8,808,class-family,2,15,0,0,83.67,76.71,84.34,73.02,63,46,16,1,1,,14.551,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\SimpleJsonParser\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\SimpleJsonParser\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\SimpleJsonParser\120\run8-seed808\class-family-v1
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,9,909,class-family,2,16,0,0,83.67,76.71,84.34,74.6,63,47,15,1,1,,14.851,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\SimpleJsonParser\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\SimpleJsonParser\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\SimpleJsonParser\120\run9-seed909\class-family-v1
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,10,10010,class-family,2,17,0,0,81.63,75.34,83.61,69.84,63,44,17,0,2,,10.371,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\EvoSuite\SimpleJsonParser\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\EvoSuite\SimpleJsonParser\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\EvoSuite\SimpleJsonParser\120\run10-seed10010\class-family-v1
