tool,case,targetClass,budgetSec,run,seed,measurementScope,generatedTestFiles,testsExecuted,testFailures,testSkipped,lineCoveragePct,branchCoveragePct,instructionCoveragePct,mutationScorePct,mutationsTotal,mutationsKilled,mutationsSurvived,mutationsTimedOut,mutationsNoCoverage,generationElapsedSec,analysisElapsedSec,status,error,generationBudgetKind,generationStopReason,generationTargetTests,sourceDir,preparedDir,buildDir
Randoop,LruCache,com.viktor.lab4.LruCache,120,5,505,class-family,4,2888,0,0,100.0,75.0,96.77,100.0,9,9,0,0,0,,18.801,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run5-seed505\class-family-v1
Randoop,LruCache,com.viktor.lab4.LruCache,120,6,606,class-family,5,3786,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,16.044,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run6-seed606\class-family-v1
Randoop,LruCache,com.viktor.lab4.LruCache,120,7,707,class-family,5,3618,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,15.956,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run7-seed707\class-family-v1
Randoop,LruCache,com.viktor.lab4.LruCache,120,8,808,class-family,2,698,0,0,76.92,50.0,72.58,33.33,9,3,3,0,3,,10.422,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run8-seed808\class-family-v1
Randoop,LruCache,com.viktor.lab4.LruCache,120,9,909,class-family,3,1128,0,0,76.92,50.0,72.58,33.33,9,3,3,0,3,,12.665,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run9-seed909\class-family-v1
Randoop,LruCache,com.viktor.lab4.LruCache,120,10,10010,class-family,4,2314,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,15.338,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run10-seed10010\class-family-v1
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,1,101,class-family,3,1850,0,0,83.33,61.9,82.55,65.96,47,31,9,0,7,,17.98,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run1-seed101\class-family-v1
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,2,202,class-family,3,1998,0,0,87.5,66.67,86.81,68.09,47,32,8,0,7,,15.469,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run2-seed202\class-family-v1
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,3,303,class-family,4,2236,0,0,89.58,69.05,88.94,59.57,47,28,12,0,7,,17.754,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run3-seed303\class-family-v1
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,4,404,class-family,6,4528,0,0,85.42,66.67,85.11,63.83,47,30,8,0,9,,22.904,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run4-seed404\class-family-v1
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,5,505,class-family,6,4316,0,0,87.5,71.43,86.81,68.09,47,32,8,0,7,,21.445,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run5-seed505\class-family-v1
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,6,606,class-family,4,2914,0,0,87.5,71.43,86.81,68.09,47,32,8,0,7,,19.434,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run6-seed606\class-family-v1
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,7,707,class-family,5,3158,0,0,89.58,73.81,88.94,63.83,47,30,10,0,7,,19.1,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run7-seed707\class-family-v1
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,8,808,class-family,6,4032,0,0,87.5,71.43,86.81,68.09,47,32,8,0,7,,26.949,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run8-seed808\class-family-v1
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,9,909,class-family,7,5012,0,0,89.58,69.05,88.94,68.09,47,32,8,0,7,,21.826,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run9-seed909\class-family-v1
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,10,10010,class-family,7,5790,0,0,89.58,73.81,88.94,68.09,47,32,8,0,7,,24.089,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run10-seed10010\class-family-v1
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,1,101,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.043,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run1-seed101\class-family-v1
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,2,202,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.043,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run2-seed202\class-family-v1
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,3,303,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,8.884,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run3-seed303\class-family-v1
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,4,404,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.553,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run4-seed404\class-family-v1
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,5,505,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.545,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run5-seed505\class-family-v1
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,6,606,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.364,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run6-seed606\class-family-v1
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,7,707,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,8.931,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run7-seed707\class-family-v1
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,8,808,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.59,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run8-seed808\class-family-v1
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,9,909,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.287,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run9-seed909\class-family-v1
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,10,10010,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.883,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run10-seed10010\class-family-v1
